Store,Date,Temperature,Fuel_Price,CPI,Unemployment,IsHoliday,,
24,15/10/2010,52.83,3.00,132.76,8.275,0,,
24,22/10/2010,48.69,3.05,132.82,8.275,0,,
24,29/10/2010,57.29,3.06,132.87,8.275,0,,
24,05/11/2010,42.20,3.05,132.92,8.275,0,,
24,12/11/2010,41.76,3.07,132.98,8.275,0,,
24,19/11/2010,45.63,3.14,132.92,8.275,0,,
24,26/11/2010,41.92,3.19,132.84,8.275,1,,
24,03/12/2010,37.08,3.20,132.76,8.275,0,,
24,10/12/2010,27.11,3.26,132.68,8.275,0,,
24,17/12/2010,27.99,3.30,132.68,8.275,0,,
24,24/12/2010,27.74,3.31,132.75,8.275,0,,
24,31/12/2010,25.90,3.34,132.82,8.275,1,,
24,07/01/2011,30.72,3.35,132.88,8.252,0,,
24,14/01/2011,22.41,3.37,132.95,8.252,0,,
24,21/01/2011,23.69,3.39,133.03,8.252,0,,
24,28/01/2011,17.91,3.40,133.11,8.252,0,,
24,04/02/2011,23.83,3.40,133.18,8.252,0,,
24,11/02/2011,26.51,3.42,133.26,8.252,1,,
24,18/02/2011,34.04,3.42,133.37,8.252,0,,
24,25/02/2011,26.09,3.45,133.49,8.252,0,,
24,04/03/2011,31.36,3.61,133.61,8.252,0,,
24,11/03/2011,39.51,3.75,133.74,8.252,0,,
24,18/03/2011,43.39,3.80,133.85,8.252,0,,
24,25/03/2011,36.88,3.79,133.96,8.252,0,,
24,01/04/2011,35.73,3.81,134.07,8.212,0,,
24,08/04/2011,44.70,3.90,134.18,8.212,0,,
24,15/04/2011,52.36,3.98,134.28,8.212,0,,
24,22/04/2011,46.00,4.06,134.36,8.212,0,,
24,29/04/2011,60.48,4.12,134.44,8.212,0,,
24,06/05/2011,55.75,4.19,134.51,8.212,0,,
24,13/05/2011,58.49,4.21,134.59,8.212,0,,
24,20/05/2011,59.84,4.20,134.68,8.212,0,,
24,27/05/2011,65.74,4.13,134.77,8.212,0,,
24,03/06/2011,73.12,4.07,134.86,8.212,0,,
24,10/06/2011,70.02,4.03,134.94,8.212,0,,
24,17/06/2011,64.34,3.99,135.08,8.212,0,,
24,24/06/2011,68.88,3.96,135.27,8.212,0,,
24,01/07/2011,70.27,3.92,135.45,8.358,0,,
24,08/07/2011,72.56,3.89,135.63,8.358,0,,
24,15/07/2011,74.43,3.92,135.78,8.358,0,,
24,22/07/2011,79.29,3.97,135.87,8.358,0,,
24,29/07/2011,74.84,4.00,135.96,8.358,0,,
24,05/08/2011,74.64,4.02,136.05,8.358,0,,
24,12/08/2011,72.52,4.00,136.14,8.358,0,,
24,19/08/2011,69.93,3.94,136.18,8.358,0,,
24,26/08/2011,69.94,3.91,136.21,8.358,0,,
24,02/09/2011,68.14,3.88,136.24,8.358,0,,
24,09/09/2011,68.32,3.93,136.27,8.358,1,,
24,16/09/2011,65.56,3.94,136.31,8.358,0,,
24,23/09/2011,60.61,3.90,136.37,8.358,0,,
24,30/09/2011,68.00,3.86,136.42,8.358,0,,
24,07/10/2011,53.87,3.78,136.47,8.454,0,,
24,14/10/2011,60.21,3.74,136.52,8.454,0,,
24,21/10/2011,56.60,3.76,136.50,8.454,0,,
24,28/10/2011,48.00,3.76,136.49,8.454,0,,
24,04/11/2011,39.87,3.74,136.48,8.454,0,,
24,11/11/2011,46.78,3.72,136.46,8.454,0,,
24,18/11/2011,48.17,3.72,136.47,8.454,0,,
24,25/11/2011,41.83,3.69,136.48,8.454,1,,
24,02/12/2011,47.21,3.67,136.49,8.454,0,,
24,09/12/2011,42.30,3.63,136.50,8.454,0,,
24,16/12/2011,36.00,3.61,136.53,8.454,0,,
24,23/12/2011,36.93,3.59,136.59,8.454,0,,
24,30/12/2011,33.45,3.57,136.64,8.454,1,,
24,06/01/2012,32.86,3.59,136.70,8.659,0,,
24,13/01/2012,36.50,3.67,136.75,8.659,0,,
24,20/01/2012,25.73,3.71,136.86,8.659,0,,
24,27/01/2012,31.92,3.74,136.96,8.659,0,,
24,03/02/2012,38.61,3.80,137.06,8.659,0,,
24,10/02/2012,33.82,3.83,137.17,8.659,1,,
24,17/02/2012,33.92,3.87,137.26,8.659,0,,
24,24/02/2012,37.35,3.92,137.34,8.659,0,,
24,02/03/2012,35.36,3.98,137.42,8.659,0,,
24,09/03/2012,41.50,4.02,137.51,8.659,0,,
24,16/03/2012,48.68,4.02,137.58,8.659,0,,
24,23/03/2012,59.51,4.05,137.66,8.659,0,,
24,30/03/2012,47.28,4.10,137.73,8.659,0,,
24,06/04/2012,45.25,4.14,137.80,8.983,0,,
24,13/04/2012,48.65,4.19,137.87,8.983,0,,
24,20/04/2012,61.05,4.17,137.92,8.983,0,,
24,27/04/2012,49.26,4.16,137.98,8.983,0,,
24,04/05/2012,52.14,4.12,138.03,8.983,0,,
24,11/05/2012,58.70,4.06,138.09,8.983,0,,
24,18/05/2012,63.10,4.03,138.11,8.983,0,,
24,25/05/2012,65.79,3.98,138.11,8.983,0,,
24,01/06/2012,71.79,3.92,138.11,8.983,0,,
24,08/06/2012,59.93,3.87,138.12,8.983,0,,
24,15/06/2012,68.28,3.79,138.13,8.983,0,,
24,22/06/2012,72.29,3.72,138.16,8.983,0,,
24,29/06/2012,70.40,3.67,138.20,8.983,0,,
24,06/07/2012,77.18,3.65,138.23,8.953,0,,
24,13/07/2012,75.36,3.69,138.26,8.953,0,,
24,20/07/2012,76.42,3.73,138.23,8.953,0,,
24,27/07/2012,73.62,3.82,138.20,8.953,0,,
24,03/08/2012,73.26,3.82,138.17,8.953,0,,
24,10/08/2012,75.53,3.86,138.14,8.953,0,,
24,17/08/2012,72.87,3.96,138.19,8.953,0,,
24,24/08/2012,68.13,4.00,138.28,8.953,0,,
24,31/08/2012,71.18,4.03,138.38,8.953,0,,
24,07/09/2012,72.81,4.08,138.47,8.953,1,,
24,14/09/2012,64.28,4.09,138.57,8.953,0,,
24,21/09/2012,61.25,4.20,138.65,8.953,0,,
24,28/09/2012,58.86,4.16,138.74,8.953,0,,
24,05/10/2012,60.35,4.15,138.83,8.693,0,,
24,12/10/2012,51.64,4.19,138.91,8.693,0,,
24,19/10/2012,52.59,4.15,138.83,8.693,0,,
24,26/10/2012,55.16,4.07,138.73,8.693,0,,
24,02/11/2012,52.73,3.97,138.62,8.693,0,,
24,09/11/2012,38.21,3.95,138.52,8.693,0,,
24,16/11/2012,44.00,3.94,138.45,8.693,0,,
24,23/11/2012,35.83,3.98,138.42,8.693,1,,
24,30/11/2012,35.70,3.97,138.40,8.693,0,,
24,07/12/2012,38.41,3.92,138.38,8.693,0,,
24,14/12/2012,37.88,3.87,138.37,8.693,0,,
24,21/12/2012,38.07,3.82,138.43,8.693,0,,
24,28/12/2012,31.85,3.79,138.49,8.693,1,,
24,04/01/2013,25.19,3.79,138.55,8.750,0,,
24,11/01/2013,32.93,3.80,138.61,8.750,0,,
24,18/01/2013,34.96,3.80,138.67,8.750,0,,
24,25/01/2013,22.23,3.78,138.73,8.750,0,,
24,01/02/2013,30.77,3.81,138.80,8.750,0,,
24,08/02/2013,24.78,3.95,138.86,8.750,1,,
24,15/02/2013,30.83,4.01,138.90,8.750,0,,
24,22/02/2013,28.04,4.05,138.88,8.750,0,,
24,01/03/2013,36.25,4.08,138.87,8.750,0,,
24,08/03/2013,34.00,4.05,138.85,8.750,0,,
24,15/03/2013,38.82,4.03,138.86,8.750,0,,
24,22/03/2013,31.29,4.00,138.93,8.750,0,,
24,29/03/2013,39.04,3.98,138.99,8.750,0,,
24,05/04/2013,41.09,3.95,139.06,8.362,0,,
24,12/04/2013,49.38,3.91,139.12,8.362,0,,
24,19/04/2013,51.45,3.88,139.12,8.362,0,,
24,26/04/2013,48.50,3.81,139.12,8.362,0,,
24,03/05/2013,56.72,3.78,NULL,NULL,0,,
24,10/05/2013,58.63,3.76,NULL,NULL,0,,
24,17/05/2013,56.46,3.79,NULL,NULL,0,,
24,24/05/2013,64.66,3.79,NULL,NULL,0,,
24,31/05/2013,61.54,3.81,NULL,NULL,0,,
24,07/06/2013,66.29,3.79,NULL,NULL,0,,
24,14/06/2013,63.33,3.80,NULL,NULL,0,,
24,21/06/2013,66.47,3.79,NULL,NULL,0,,
24,28/06/2013,75.87,3.80,NULL,NULL,0,,
24,05/07/2013,76.41,3.78,NULL,NULL,0,,
24,12/07/2013,77.83,3.79,NULL,NULL,0,,
24,19/07/2013,80.11,3.91,NULL,NULL,0,,
24,26/07/2013,74.01,3.95,NULL,NULL,0,,
25,05/02/2010,21.10,2.78,204.25,8.187,0,,
25,12/02/2010,19.64,2.77,204.39,8.187,1,,
25,19/02/2010,24.16,2.75,204.43,8.187,0,,
25,26/02/2010,29.16,2.75,204.46,8.187,0,,
25,05/03/2010,29.45,2.78,204.49,8.187,0,,
25,12/03/2010,40.05,2.82,204.53,8.187,0,,
25,19/03/2010,45.00,2.84,204.38,8.187,0,,
25,26/03/2010,45.84,2.85,204.20,8.187,0,,
25,02/04/2010,47.20,2.85,204.03,7.856,0,,
25,09/04/2010,61.36,2.87,203.85,7.856,0,,
25,16/04/2010,52.16,2.90,203.73,7.856,0,,
25,23/04/2010,46.12,2.90,203.69,7.856,0,,
25,30/04/2010,50.97,2.92,203.65,7.856,0,,
25,07/05/2010,63.67,2.97,203.61,7.856,0,,
25,14/05/2010,50.27,2.98,203.61,7.856,0,,
25,21/05/2010,57.17,2.96,203.88,7.856,0,,
25,28/05/2010,69.31,2.90,204.14,7.856,0,,
25,04/06/2010,69.22,2.85,204.40,7.856,0,,
25,11/06/2010,63.68,2.81,204.67,7.856,0,,
25,18/06/2010,69.56,2.78,204.67,7.856,0,,
25,25/06/2010,72.17,2.81,204.57,7.856,0,,
25,02/07/2010,66.42,2.82,204.47,7.527,0,,
25,09/07/2010,75.24,2.79,204.36,7.527,0,,
25,16/07/2010,73.43,2.78,204.36,7.527,0,,
25,23/07/2010,75.37,2.77,204.48,7.527,0,,
25,30/07/2010,71.99,2.78,204.61,7.527,0,,
25,06/08/2010,71.79,2.78,204.73,7.527,0,,
25,13/08/2010,72.73,2.81,204.85,7.527,0,,
25,20/08/2010,71.81,2.78,204.82,7.527,0,,
25,27/08/2010,67.15,2.76,204.79,7.527,0,,
25,03/09/2010,71.17,2.72,204.76,7.527,0,,
25,10/09/2010,61.14,2.70,204.73,7.527,1,,
25,17/09/2010,60.13,2.71,204.75,7.527,0,,
25,24/09/2010,65.06,2.71,204.82,7.527,0,,
25,01/10/2010,57.56,2.71,204.89,7.484,0,,
25,08/10/2010,48.46,2.76,204.95,7.484,0,,
25,15/10/2010,54.09,2.87,205.01,7.484,0,,
25,22/10/2010,46.73,2.92,205.06,7.484,0,,
25,29/10/2010,55.72,2.92,205.11,7.484,0,,
25,05/11/2010,38.80,2.92,205.16,7.484,0,,
25,12/11/2010,40.68,2.93,205.21,7.484,0,,
25,19/11/2010,42.72,3.00,205.10,7.484,0,,
25,26/11/2010,43.43,3.04,204.96,7.484,1,,
25,03/12/2010,32.41,3.05,204.82,7.484,0,,
25,10/12/2010,22.65,3.11,204.69,7.484,0,,
25,17/12/2010,21.60,3.14,204.63,7.484,0,,
25,24/12/2010,22.94,3.14,204.64,7.484,0,,
25,31/12/2010,25.89,3.18,204.64,7.484,1,,
25,07/01/2011,29.00,3.19,204.65,7.343,0,,
25,14/01/2011,18.30,3.21,204.70,7.343,0,,
25,21/01/2011,23.21,3.23,205.05,7.343,0,,
25,28/01/2011,18.92,3.24,205.39,7.343,0,,
25,04/02/2011,23.94,3.23,205.73,7.343,0,,
25,11/02/2011,21.18,3.24,206.08,7.343,1,,
25,18/02/2011,38.42,3.25,206.37,7.343,0,,
25,25/02/2011,28.36,3.27,206.64,7.343,0,,
25,04/03/2011,31.59,3.43,206.92,7.343,0,,
25,11/03/2011,36.73,3.58,207.19,7.343,0,,
25,18/03/2011,40.94,3.63,207.43,7.343,0,,
25,25/03/2011,38.51,3.63,207.66,7.343,0,,
25,01/04/2011,28.50,3.64,207.88,7.287,0,,
25,08/04/2011,42.11,3.72,208.11,7.287,0,,
25,15/04/2011,51.43,3.82,208.32,7.287,0,,
25,22/04/2011,45.87,3.89,208.48,7.287,0,,
25,29/04/2011,58.43,3.96,208.64,7.287,0,,
25,06/05/2011,49.50,4.05,208.80,7.287,0,,
25,13/05/2011,60.10,4.07,208.96,7.287,0,,
25,20/05/2011,56.56,4.06,208.76,7.287,0,,
25,27/05/2011,67.18,3.99,208.56,7.287,0,,
25,03/06/2011,70.69,3.92,208.36,7.287,0,,
25,10/06/2011,71.45,3.88,208.15,7.287,0,,
25,17/06/2011,63.58,3.84,208.13,7.287,0,,
25,24/06/2011,70.71,3.80,208.23,7.287,0,,
25,01/07/2011,66.61,3.75,208.33,7.274,0,,
25,08/07/2011,71.64,3.71,208.44,7.274,0,,
25,15/07/2011,72.67,3.76,208.53,7.274,0,,
25,22/07/2011,78.10,3.81,208.59,7.274,0,,
25,29/07/2011,74.72,3.83,208.66,7.274,0,,
25,05/08/2011,74.00,3.84,208.72,7.274,0,,
25,12/08/2011,70.93,3.81,208.78,7.274,0,,
25,19/08/2011,68.09,3.75,208.84,7.274,0,,
25,26/08/2011,66.80,3.70,208.90,7.274,0,,
25,02/09/2011,67.20,3.70,208.96,7.274,0,,
25,09/09/2011,67.51,3.74,209.02,7.274,1,,
25,16/09/2011,62.05,3.74,209.19,7.274,0,,
25,23/09/2011,60.28,3.71,209.50,7.274,0,,
25,30/09/2011,60.70,3.65,209.81,7.274,0,,
25,07/10/2011,50.82,3.58,210.12,7.082,0,,
25,14/10/2011,58.95,3.54,210.40,7.082,0,,
25,21/10/2011,50.22,3.57,210.55,7.082,0,,
25,28/10/2011,46.28,3.57,210.69,7.082,0,,
25,04/11/2011,40.88,3.55,210.84,7.082,0,,
25,11/11/2011,44.81,3.53,210.98,7.082,0,,
25,18/11/2011,46.41,3.53,211.18,7.082,0,,
25,25/11/2011,43.49,3.49,211.41,7.082,1,,
25,02/12/2011,42.85,3.45,211.64,7.082,0,,
25,09/12/2011,38.69,3.42,211.87,7.082,0,,
25,16/12/2011,33.09,3.41,212.07,7.082,0,,
25,23/12/2011,36.56,3.39,212.24,7.082,0,,
25,30/12/2011,32.42,3.39,212.40,7.082,1,,
25,06/01/2012,30.23,3.42,212.57,6.961,0,,
25,13/01/2012,34.60,3.51,212.74,6.961,0,,
25,20/01/2012,23.87,3.53,212.83,6.961,0,,
25,27/01/2012,32.24,3.57,212.93,6.961,0,,
25,03/02/2012,34.98,3.62,213.02,6.961,0,,
25,10/02/2012,32.47,3.64,213.12,6.961,1,,
25,17/02/2012,32.23,3.70,213.27,6.961,0,,
25,24/02/2012,35.51,3.74,213.47,6.961,0,,
25,02/03/2012,36.01,3.82,213.67,6.961,0,,
25,09/03/2012,37.44,3.85,213.87,6.961,0,,
25,16/03/2012,50.64,3.86,214.02,6.961,0,,
25,23/03/2012,62.70,3.90,214.09,6.961,0,,
25,30/03/2012,47.92,3.95,214.16,6.961,0,,
25,06/04/2012,44.73,4.00,214.24,7.139,0,,
25,13/04/2012,42.46,4.04,214.31,7.139,0,,
25,20/04/2012,57.10,4.03,214.37,7.139,0,,
25,27/04/2012,44.20,4.00,214.42,7.139,0,,
25,04/05/2012,58.76,3.95,214.48,7.139,0,,
25,11/05/2012,59.21,3.89,214.53,7.139,0,,
25,18/05/2012,58.21,3.85,214.55,7.139,0,,
25,25/05/2012,67.69,3.80,214.55,7.139,0,,
25,01/06/2012,69.54,3.74,214.55,7.139,0,,
25,08/06/2012,58.48,3.69,214.55,7.139,0,,
25,15/06/2012,68.34,3.62,214.57,7.139,0,,
25,22/06/2012,73.52,3.56,214.61,7.139,0,,
25,29/06/2012,69.84,3.51,214.65,7.139,0,,
25,06/07/2012,75.52,3.48,214.69,7.280,0,,
25,13/07/2012,73.87,3.52,214.73,7.280,0,,
25,20/07/2012,74.32,3.57,214.73,7.280,0,,
25,27/07/2012,72.98,3.65,214.74,7.280,0,,
25,03/08/2012,72.08,3.65,214.74,7.280,0,,
25,10/08/2012,71.93,3.72,214.75,7.280,0,,
25,17/08/2012,66.99,3.81,214.83,7.280,0,,
25,24/08/2012,64.53,3.83,214.96,7.280,0,,
25,31/08/2012,68.55,3.87,215.09,7.280,0,,
25,07/09/2012,72.79,3.91,215.22,7.280,1,,
25,14/09/2012,60.90,3.95,215.36,7.280,0,,
25,21/09/2012,57.60,4.04,215.55,7.280,0,,
25,28/09/2012,54.52,4.00,215.74,7.280,0,,
25,05/10/2012,57.58,3.99,215.93,7.293,0,,
25,12/10/2012,43.74,4.00,216.12,7.293,0,,
25,19/10/2012,51.93,3.97,216.15,7.293,0,,
25,26/10/2012,56.69,3.88,216.15,7.293,0,,
25,02/11/2012,40.83,3.79,216.16,7.293,0,,
25,09/11/2012,34.59,3.77,216.16,7.293,0,,
25,16/11/2012,42.75,3.75,216.18,7.293,0,,
25,23/11/2012,40.33,3.75,216.23,7.293,1,,
25,30/11/2012,31.96,3.73,216.27,7.293,0,,
25,07/12/2012,44.84,3.69,216.31,7.293,0,,
25,14/12/2012,37.79,3.64,216.36,7.293,0,,
25,21/12/2012,39.12,3.58,216.48,7.293,0,,
25,28/12/2012,27.55,3.56,216.59,7.293,1,,
25,04/01/2013,22.62,3.59,216.71,7.439,0,,
25,11/01/2013,33.27,3.61,216.82,7.439,0,,
25,18/01/2013,37.90,3.61,216.86,7.439,0,,
25,25/01/2013,18.89,3.58,216.86,7.439,0,,
25,01/02/2013,32.57,3.62,216.87,7.439,0,,
25,08/02/2013,23.08,3.75,216.87,7.439,1,,
25,15/02/2013,31.71,3.81,216.91,7.439,0,,
25,22/02/2013,23.16,3.86,217.04,7.439,0,,
25,01/03/2013,31.95,3.89,217.17,7.439,0,,
25,08/03/2013,28.79,3.86,217.29,7.439,0,,
25,15/03/2013,39.22,3.83,217.41,7.439,0,,
25,22/03/2013,28.89,3.80,217.49,7.439,0,,
25,29/03/2013,34.08,3.78,217.58,7.439,0,,
25,05/04/2013,36.75,3.76,217.66,7.191,0,,
25,12/04/2013,56.08,3.72,217.74,7.191,0,,
25,19/04/2013,56.15,3.68,217.74,7.191,0,,
25,26/04/2013,45.91,3.62,217.74,7.191,0,,
25,03/05/2013,59.39,3.59,NULL,NULL,0,,
25,10/05/2013,61.81,3.58,NULL,NULL,0,,
25,17/05/2013,54.59,3.61,NULL,NULL,0,,
25,24/05/2013,67.35,3.63,NULL,NULL,0,,
25,31/05/2013,62.98,3.65,NULL,NULL,0,,
25,07/06/2013,65.06,3.63,NULL,NULL,0,,
25,14/06/2013,65.58,3.63,NULL,NULL,0,,
25,21/06/2013,67.26,3.63,NULL,NULL,0,,
25,28/06/2013,73.84,3.64,NULL,NULL,0,,
25,05/07/2013,71.26,3.61,NULL,NULL,0,,
25,12/07/2013,72.09,3.61,NULL,NULL,0,,
25,19/07/2013,77.73,3.74,NULL,NULL,0,,
25,26/07/2013,68.72,3.80,NULL,NULL,0,,
26,05/02/2010,9.55,2.79,131.53,8.488,0,,
26,12/02/2010,18.14,2.77,131.59,8.488,1,,
26,19/02/2010,22.62,2.75,131.64,8.488,0,,
26,26/02/2010,27.32,2.75,131.69,8.488,0,,
26,05/03/2010,28.60,2.77,131.74,8.488,0,,
26,12/03/2010,31.10,2.81,131.78,8.488,0,,
26,19/03/2010,35.34,2.83,131.82,8.488,0,,
26,26/03/2010,35.26,2.83,131.86,8.488,0,,
26,02/04/2010,36.53,2.83,131.90,8.512,0,,
26,09/04/2010,50.13,2.85,131.94,8.512,0,,
26,16/04/2010,36.60,2.89,131.98,8.512,0,,
26,23/04/2010,39.68,2.90,132.02,8.512,0,,
26,30/04/2010,40.56,2.94,132.06,8.512,0,,
26,07/05/2010,54.72,2.98,132.11,8.512,0,,
26,14/05/2010,39.08,2.98,132.15,8.512,0,,
26,21/05/2010,50.81,2.96,132.22,8.512,0,,
26,28/05/2010,61.65,2.91,132.29,8.512,0,,
26,04/06/2010,58.46,2.86,132.36,8.512,0,,
26,11/06/2010,51.62,2.83,132.44,8.512,0,,
26,18/06/2010,53.62,2.81,132.47,8.512,0,,
26,25/06/2010,63.78,2.81,132.50,8.512,0,,
26,02/07/2010,58.90,2.82,132.52,8.445,0,,
26,09/07/2010,71.08,2.81,132.55,8.445,0,,
26,16/07/2010,67.66,2.80,132.57,8.445,0,,
26,23/07/2010,65.40,2.78,132.58,8.445,0,,
26,30/07/2010,63.79,2.79,132.60,8.445,0,,
26,06/08/2010,62.93,2.79,132.61,8.445,0,,
26,13/08/2010,61.58,2.81,132.63,8.445,0,,
26,20/08/2010,62.68,2.80,132.66,8.445,0,,
26,27/08/2010,57.23,2.77,132.69,8.445,0,,
26,03/09/2010,66.93,2.74,132.72,8.445,0,,
26,10/09/2010,54.82,2.72,132.76,8.445,1,,
26,17/09/2010,50.08,2.72,132.77,8.445,0,,
26,24/09/2010,52.47,2.72,132.76,8.445,0,,
26,01/10/2010,57.80,2.72,132.76,8.149,0,,
26,08/10/2010,46.81,2.78,132.75,8.149,0,,
26,15/10/2010,39.93,2.88,132.76,8.149,0,,
26,22/10/2010,36.13,2.92,132.82,8.149,0,,
26,29/10/2010,40.30,2.94,132.87,8.149,0,,
26,05/11/2010,30.51,2.94,132.92,8.149,0,,
26,12/11/2010,37.51,2.96,132.98,8.149,0,,
26,19/11/2010,36.73,3.03,132.92,8.149,0,,
26,26/11/2010,28.11,3.07,132.84,8.149,1,,
26,03/12/2010,27.73,3.07,132.76,8.149,0,,
26,10/12/2010,16.60,3.13,132.68,8.149,0,,
26,17/12/2010,20.61,3.14,132.68,8.149,0,,
26,24/12/2010,21.81,3.15,132.75,8.149,0,,
26,31/12/2010,18.73,3.18,132.82,8.149,1,,
26,07/01/2011,21.13,3.19,132.88,7.907,0,,
26,14/01/2011,16.70,3.22,132.95,7.907,0,,
26,21/01/2011,12.98,3.23,133.03,7.907,0,,
26,28/01/2011,5.54,3.24,133.11,7.907,0,,
26,04/02/2011,11.17,3.24,133.18,7.907,0,,
26,11/02/2011,15.12,3.26,133.26,7.907,1,,
26,18/02/2011,19.63,3.26,133.37,7.907,0,,
26,25/02/2011,16.30,3.28,133.49,7.907,0,,
26,04/03/2011,14.31,3.44,133.61,7.907,0,,
26,11/03/2011,28.13,3.60,133.74,7.907,0,,
26,18/03/2011,31.76,3.63,133.85,7.907,0,,
26,25/03/2011,22.99,3.62,133.96,7.907,0,,
26,01/04/2011,22.99,3.64,134.07,7.818,0,,
26,08/04/2011,29.09,3.72,134.18,7.818,0,,
26,15/04/2011,39.46,3.82,134.28,7.818,0,,
26,22/04/2011,33.81,3.92,134.36,7.818,0,,
26,29/04/2011,47.17,3.99,134.44,7.818,0,,
26,06/05/2011,45.00,4.08,134.51,7.818,0,,
26,13/05/2011,48.20,4.10,134.59,7.818,0,,
26,20/05/2011,48.86,4.10,134.68,7.818,0,,
26,27/05/2011,56.74,4.03,134.77,7.818,0,,
26,03/06/2011,60.49,3.97,134.86,7.818,0,,
26,10/06/2011,59.85,3.92,134.94,7.818,0,,
26,17/06/2011,54.50,3.87,135.08,7.818,0,,
26,24/06/2011,56.94,3.85,135.27,7.818,0,,
26,01/07/2011,59.89,3.82,135.45,7.767,0,,
26,08/07/2011,63.34,3.78,135.63,7.767,0,,
26,15/07/2011,64.43,3.83,135.78,7.767,0,,
26,22/07/2011,69.52,3.88,135.87,7.767,0,,
26,29/07/2011,63.32,3.90,135.96,7.767,0,,
26,05/08/2011,63.16,3.90,136.05,7.767,0,,
26,12/08/2011,62.99,3.88,136.14,7.767,0,,
26,19/08/2011,60.58,3.82,136.18,7.767,0,,
26,26/08/2011,61.10,3.80,136.21,7.767,0,,
26,02/09/2011,59.67,3.78,136.24,7.767,0,,
26,09/09/2011,60.98,3.81,136.27,7.767,1,,
26,16/09/2011,55.19,3.81,136.31,7.767,0,,
26,23/09/2011,50.72,3.76,136.37,7.767,0,,
26,30/09/2011,59.42,3.68,136.42,7.767,0,,
26,07/10/2011,46.84,3.63,136.47,7.598,0,,
26,14/10/2011,53.91,3.58,136.52,7.598,0,,
26,21/10/2011,45.23,3.62,136.50,7.598,0,,
26,28/10/2011,35.06,3.60,136.49,7.598,0,,
26,04/11/2011,31.70,3.59,136.48,7.598,0,,
26,11/11/2011,40.08,3.57,136.46,7.598,0,,
26,18/11/2011,37.78,3.57,136.47,7.598,0,,
26,25/11/2011,31.07,3.54,136.48,7.598,1,,
26,02/12/2011,36.74,3.50,136.49,7.598,0,,
26,09/12/2011,34.24,3.47,136.50,7.598,0,,
26,16/12/2011,28.24,3.45,136.53,7.598,0,,
26,23/12/2011,22.53,3.41,136.59,7.598,0,,
26,30/12/2011,18.80,3.40,136.64,7.598,1,,
26,06/01/2012,22.94,3.44,136.70,7.467,0,,
26,13/01/2012,25.55,3.52,136.75,7.467,0,,
26,20/01/2012,15.22,3.54,136.86,7.467,0,,
26,27/01/2012,24.16,3.57,136.96,7.467,0,,
26,03/02/2012,25.24,3.63,137.06,7.467,0,,
26,10/02/2012,23.89,3.66,137.17,7.467,1,,
26,17/02/2012,23.90,3.70,137.26,7.467,0,,
26,24/02/2012,28.06,3.75,137.34,7.467,0,,
26,02/03/2012,22.49,3.83,137.42,7.467,0,,
26,09/03/2012,29.03,3.88,137.51,7.467,0,,
26,16/03/2012,35.06,3.87,137.58,7.467,0,,
26,23/03/2012,49.97,3.89,137.66,7.467,0,,
26,30/03/2012,33.33,3.92,137.73,7.467,0,,
26,06/04/2012,33.35,3.96,137.80,7.489,0,,
26,13/04/2012,36.90,4.03,137.87,7.489,0,,
26,20/04/2012,50.81,4.05,137.92,7.489,0,,
26,27/04/2012,43.60,4.02,137.98,7.489,0,,
26,04/05/2012,40.29,3.99,138.03,7.489,0,,
26,11/05/2012,47.11,3.95,138.09,7.489,0,,
26,18/05/2012,52.55,3.90,138.11,7.489,0,,
26,25/05/2012,58.20,3.85,138.11,7.489,0,,
26,01/06/2012,58.51,3.80,138.11,7.489,0,,
26,08/06/2012,49.43,3.75,138.12,7.489,0,,
26,15/06/2012,57.84,3.68,138.13,7.489,0,,
26,22/06/2012,63.04,3.63,138.16,7.489,0,,
26,29/06/2012,60.71,3.58,138.20,7.489,0,,
26,06/07/2012,64.94,3.54,138.23,7.405,0,,
26,13/07/2012,64.47,3.56,138.26,7.405,0,,
26,20/07/2012,66.75,3.61,138.23,7.405,0,,
26,27/07/2012,64.12,3.70,138.20,7.405,0,,
26,03/08/2012,65.60,3.70,138.17,7.405,0,,
26,10/08/2012,67.01,3.77,138.14,7.405,0,,
26,17/08/2012,65.54,3.84,138.19,7.405,0,,
26,24/08/2012,62.08,3.87,138.28,7.405,0,,
26,31/08/2012,63.69,3.88,138.38,7.405,0,,
26,07/09/2012,61.58,3.92,138.47,7.405,1,,
26,14/09/2012,57.69,3.99,138.57,7.405,0,,
26,21/09/2012,52.68,4.06,138.65,7.405,0,,
26,28/09/2012,50.66,4.02,138.74,7.405,0,,
26,05/10/2012,54.07,4.03,138.83,7.138,0,,
26,12/10/2012,45.19,4.03,138.91,7.138,0,,
26,19/10/2012,43.51,4.00,138.83,7.138,0,,
26,26/10/2012,46.95,3.92,138.73,7.138,0,,
26,02/11/2012,48.67,3.82,138.62,7.138,0,,
26,09/11/2012,32.72,3.79,138.52,7.138,0,,
26,16/11/2012,38.23,3.75,138.45,7.138,0,,
26,23/11/2012,33.94,3.73,138.42,7.138,1,,
26,30/11/2012,24.71,3.71,138.40,7.138,0,,
26,07/12/2012,32.26,3.68,138.38,7.138,0,,
26,14/12/2012,30.62,3.64,138.37,7.138,0,,
26,21/12/2012,29.43,3.57,138.43,7.138,0,,
26,28/12/2012,23.73,3.56,138.49,7.138,1,,
26,04/01/2013,11.17,3.58,138.55,7.097,0,,
