Store,Date,Temperature,Fuel_Price,CPI,Unemployment,IsHoliday
22,12/08/2011,74.69,3.88,140.0859873,8.023,0
22,19/08/2011,71.3,3.82,140.1289205,8.023,0
22,26/08/2011,72.22,3.80,140.1629528,8.023,0
22,02/09/2011,69.16,3.78,140.196985,8.023,0
22,09/09/2011,69.14,3.81,140.2310173,8.023,1
22,16/09/2011,68.08,3.81,140.2735,8.023,0
22,23/09/2011,62.36,3.76,140.32725,8.023,0
22,30/09/2011,69.78,3.68,140.381,8.023,0
22,07/10/2011,56.44,3.63,140.43475,7.706,0
22,14/10/2011,62.63,3.58,140.4784194,7.706,0
22,21/10/2011,59.3,3.62,140.4616048,7.706,0
22,28/10/2011,49.31,3.60,140.4447903,7.706,0
22,04/11/2011,42.81,3.59,140.4279758,7.706,0
22,11/11/2011,47.8,3.57,140.4111613,7.706,0
22,18/11/2011,50.62,3.57,140.4127857,7.706,0
22,25/11/2011,46.28,3.54,140.4217857,7.706,1
22,02/12/2011,49.11,3.50,140.4307857,7.706,0
22,09/12/2011,45.35,3.47,140.4397857,7.706,0
22,16/12/2011,39.11,3.45,140.4700795,7.706,0
22,23/12/2011,39.83,3.41,140.528765,7.706,0
22,30/12/2011,36.28,3.40,140.5874505,7.706,1
22,06/01/2012,34.61,3.44,140.6461359,7.503,0
22,13/01/2012,39,3.52,140.7048214,7.503,0
22,20/01/2012,29.16,3.54,140.8086118,7.503,0
22,27/01/2012,35.68,3.57,140.9124021,7.503,0
22,03/02/2012,40.58,3.63,141.0161924,7.503,0
22,10/02/2012,35.68,3.66,141.1199827,7.503,1
22,17/02/2012,36.25,3.70,141.2140357,7.503,0
22,24/02/2012,39,3.75,141.3007857,7.503,0
22,02/03/2012,37.47,3.83,141.3875357,7.503,0
22,09/03/2012,41.72,3.88,141.4742857,7.503,0
22,16/03/2012,46.06,3.87,141.55478,7.503,0
22,23/03/2012,54.68,3.89,141.6269332,7.503,0
22,30/03/2012,46.4,3.92,141.6990864,7.503,0
22,06/04/2012,46.38,3.96,141.7712396,7.671,0
22,13/04/2012,49.89,4.03,141.8433929,7.671,0
22,20/04/2012,58.81,4.05,141.9015262,7.671,0
22,27/04/2012,51.42,4.02,141.9596595,7.671,0
22,04/05/2012,50.75,3.99,142.0177929,7.671,0
22,11/05/2012,56.72,3.95,142.0759262,7.671,0
22,18/05/2012,61.9,3.90,142.0970115,7.671,0
22,25/05/2012,62.39,3.85,142.1032776,7.671,0
22,01/06/2012,70.01,3.80,142.1095438,7.671,0
22,08/06/2012,61.71,3.75,142.1158099,7.671,0
22,15/06/2012,66.56,3.68,142.1292548,7.671,0
22,22/06/2012,70.61,3.63,142.1606464,7.671,0
22,29/06/2012,70.99,3.58,142.1920381,7.671,0
22,06/07/2012,77.41,3.54,142.2234298,7.753,0
22,13/07/2012,75.81,3.56,142.2548214,7.753,0
22,20/07/2012,76.57,3.61,142.2337569,7.753,0
22,27/07/2012,73.52,3.70,142.2126924,7.753,0
22,03/08/2012,72.99,3.70,142.1916279,7.753,0
22,10/08/2012,76.74,3.77,142.1705634,7.753,0
22,17/08/2012,74.92,3.84,142.2157385,7.753,0
22,24/08/2012,70.42,3.87,142.3105933,7.753,0
22,31/08/2012,71.93,3.88,142.4054482,7.753,0
22,07/09/2012,73.3,3.92,142.500303,7.753,1
22,14/09/2012,66.42,3.99,142.5938833,7.753,0
22,21/09/2012,63.38,4.06,142.6798167,7.753,0
22,28/09/2012,62.17,4.02,142.76575,7.753,0
22,05/10/2012,62.09,4.03,142.8516833,7.543,0
22,12/10/2012,54.18,4.03,142.9376167,7.543,0
22,19/10/2012,55.28,4.00,142.8633629,7.543,0
22,26/10/2012,57.58,3.92,142.7624113,7.543,0
22,02/11/2012,54.55,3.82,142.6614597,7.543,0
22,09/11/2012,40,3.79,142.5605081,7.543,0
22,16/11/2012,45.84,3.75,142.4928071,7.543,0
22,23/11/2012,41.34,3.73,142.4694405,7.543,1
22,30/11/2012,37.89,3.71,142.4460738,7.543,0
22,07/12/2012,42.13,3.68,142.4227071,7.543,0
22,14/12/2012,42.31,3.64,142.411735,7.543,0
22,21/12/2012,41.52,3.57,142.4751302,7.543,0
22,28/12/2012,34.8,3.56,142.5385253,7.543,1
22,04/01/2013,29.43,3.58,142.6019205,7.328,0
22,11/01/2013,36.36,3.60,142.6653157,7.328,0
22,18/01/2013,38.95,3.59,142.7320173,7.328,0
22,25/01/2013,25.22,3.58,142.8000415,7.328,0
22,01/02/2013,32.63,3.61,142.8680657,7.328,0
22,08/02/2013,27.69,3.76,142.9360899,7.328,1
22,15/02/2013,32.73,3.81,142.9815995,7.328,0
22,22/02/2013,30.28,3.87,142.9708227,7.328,0
22,01/03/2013,38.37,3.89,142.9600459,7.328,0
22,08/03/2013,35.39,3.87,142.9492691,7.328,0
22,15/03/2013,39.87,3.84,142.9601382,7.328,0
22,22/03/2013,33.55,3.82,143.0251221,7.328,0
22,29/03/2013,40.87,3.80,143.090106,7.328,0
22,05/04/2013,41.85,3.77,143.1550899,7.176,0
22,12/04/2013,49.5,3.72,143.2200737,7.176,0
22,19/04/2013,50.31,3.68,143.2200737,7.176,0
22,26/04/2013,48.72,3.63,143.2200737,7.176,0
22,03/05/2013,53.24,3.60,,,0
22,10/05/2013,55.35,3.60,,,0
22,17/05/2013,56.64,3.63,,,0
22,24/05/2013,62.01,3.65,,,0
22,31/05/2013,60.39,3.67,,,0
22,07/06/2013,65.77,3.66,,,0
22,14/06/2013,64.37,3.67,,,0
22,21/06/2013,67.88,3.67,,,0
22,28/06/2013,74.62,3.67,,,0
22,05/07/2013,75.13,3.64,,,0
22,12/07/2013,77.78,3.65,,,0
22,19/07/2013,80.67,3.80,,,0
22,26/07/2013,74.25,3.88,,,0
23,05/02/2010,15.25,2.79,131.5279032,5.892,0
23,12/02/2010,18.75,2.77,131.5866129,5.892,1
23,19/02/2010,26.7,2.75,131.637,5.892,0
23,26/02/2010,32.68,2.75,131.686,5.892,0
23,05/03/2010,33.15,2.77,131.735,5.892,0
23,12/03/2010,36.07,2.81,131.784,5.892,0
23,19/03/2010,43.01,2.83,131.8242903,5.892,0
23,26/03/2010,38.59,2.83,131.863129,5.892,0
23,02/04/2010,40.5,2.83,131.9019677,5.435,0
23,09/04/2010,56.82,2.85,131.9408065,5.435,0
23,16/04/2010,44.25,2.89,131.9809,5.435,0
23,23/04/2010,46.4,2.90,132.0226667,5.435,0
23,30/04/2010,45.47,2.94,132.0644333,5.435,0
23,07/05/2010,61.04,2.98,132.1062,5.435,0
23,14/05/2010,45.33,2.98,132.152129,5.435,0
23,21/05/2010,57.94,2.96,132.2230323,5.435,0
23,28/05/2010,69.26,2.91,132.2939355,5.435,0
23,04/06/2010,64.94,2.86,132.3648387,5.435,0
23,11/06/2010,58.35,2.83,132.4357419,5.435,0
23,18/06/2010,60.29,2.81,132.4733333,5.435,0
23,25/06/2010,69.83,2.81,132.4976,5.435,0
23,02/07/2010,64.76,2.82,132.5218667,5.326,0
23,09/07/2010,77.16,2.81,132.5461333,5.326,0
23,16/07/2010,73.94,2.80,132.5667742,5.326,0
23,23/07/2010,70.2,2.78,132.5825806,5.326,0
23,30/07/2010,69.71,2.79,132.5983871,5.326,0
23,06/08/2010,70.03,2.79,132.6141935,5.326,0
23,13/08/2010,67.43,2.81,132.63,5.326,0
23,20/08/2010,68.65,2.80,132.6616129,5.326,0
23,27/08/2010,63.25,2.77,132.6932258,5.326,0
23,03/09/2010,72.91,2.74,132.7248387,5.326,0
23,10/09/2010,63.21,2.72,132.7564516,5.326,1
23,17/09/2010,55.3,2.72,132.7670667,5.326,0
23,24/09/2010,57.75,2.72,132.7619333,5.326,0
23,01/10/2010,62.07,2.72,132.7568,5.287,0
23,08/10/2010,50.75,2.78,132.7516667,5.287,0
23,15/10/2010,45.55,2.88,132.7633548,5.287,0
23,22/10/2010,43.19,2.92,132.8170968,5.287,0
23,29/10/2010,48.68,2.94,132.8708387,5.287,0
23,05/11/2010,36.6,2.94,132.9245806,5.287,0
23,12/11/2010,35.59,2.96,132.9783226,5.287,0
23,19/11/2010,41.66,3.03,132.9172,5.287,0
23,26/11/2010,34.95,3.07,132.8369333,5.287,1
23,03/12/2010,34.3,3.07,132.7566667,5.287,0
23,10/12/2010,20.12,3.13,132.6764,5.287,0
23,17/12/2010,23.05,3.14,132.6804516,5.287,0
23,24/12/2010,22.96,3.15,132.7477419,5.287,0
23,31/12/2010,19.05,3.18,132.8150323,5.287,1
23,07/01/2011,27.81,3.19,132.8823226,5.114,0
23,14/01/2011,18.2,3.22,132.9510645,5.114,0
23,21/01/2011,15.58,3.23,133.0285161,5.114,0
23,28/01/2011,10.91,3.24,133.1059677,5.114,0
23,04/02/2011,14.5,3.24,133.1834194,5.114,0
23,11/02/2011,21.52,3.26,133.260871,5.114,1
23,18/02/2011,26.6,3.26,133.3701429,5.114,0
23,25/02/2011,17,3.28,133.4921429,5.114,0
23,04/03/2011,20.67,3.44,133.6141429,5.114,0
23,11/03/2011,29.36,3.60,133.7361429,5.114,0
23,18/03/2011,37.28,3.63,133.8492258,5.114,0
23,25/03/2011,29.11,3.62,133.9587419,5.114,0
23,01/04/2011,29.44,3.64,134.0682581,4.781,0
23,08/04/2011,36.74,3.72,134.1777742,4.781,0
23,15/04/2011,45.51,3.82,134.2784667,4.781,0
23,22/04/2011,39.62,3.92,134.3571,4.781,0
23,29/04/2011,54.2,3.99,134.4357333,4.781,0
23,06/05/2011,50.07,4.08,134.5143667,4.781,0
23,13/05/2011,55.12,4.10,134.593,4.781,0
23,20/05/2011,56.67,4.10,134.6803871,4.781,0
23,27/05/2011,63.27,4.03,134.7677742,4.781,0
23,03/06/2011,67.21,3.97,134.8551613,4.781,0
23,10/06/2011,65.23,3.92,134.9425484,4.781,0
23,17/06/2011,61.06,3.87,135.0837333,4.781,0
23,24/06/2011,63.8,3.85,135.2652667,4.781,0
23,01/07/2011,65.65,3.82,135.4468,4.584,0
23,08/07/2011,69.92,3.78,135.6283333,4.584,0
23,15/07/2011,69.8,3.83,135.7837419,4.584,0
23,22/07/2011,76.74,3.88,135.8738387,4.584,0
23,29/07/2011,69.55,3.90,135.9639355,4.584,0
23,05/08/2011,69.53,3.90,136.0540323,4.584,0
23,12/08/2011,69.86,3.88,136.144129,4.584,0
23,19/08/2011,67.09,3.82,136.183129,4.584,0
23,26/08/2011,67.04,3.80,136.2136129,4.584,0
23,02/09/2011,65.33,3.78,136.2440968,4.584,0
23,09/09/2011,66.04,3.81,136.2745806,4.584,1
23,16/09/2011,60.52,3.81,136.3145,4.584,0
23,23/09/2011,57.14,3.76,136.367,4.584,0
23,30/09/2011,64.76,3.68,136.4195,4.584,0
23,07/10/2011,49,3.63,136.472,4.42,0
23,14/10/2011,56.79,3.58,136.5150968,4.42,0
23,21/10/2011,52.12,3.62,136.5017742,4.42,0
23,28/10/2011,42.57,3.60,136.4884516,4.42,0
23,04/11/2011,39.18,3.59,136.475129,4.42,0
23,11/11/2011,44.04,3.57,136.4618065,4.42,0
23,18/11/2011,45.48,3.57,136.4666667,4.42,0
23,25/11/2011,35.23,3.54,136.4788,4.42,1
23,02/12/2011,43.6,3.50,136.4909333,4.42,0
23,09/12/2011,36.4,3.47,136.5030667,4.42,0
23,16/12/2011,32.99,3.45,136.5335161,4.42,0
23,23/12/2011,27.8,3.41,136.5883871,4.42,0
23,30/12/2011,22.3,3.40,136.6432581,4.42,1
23,06/01/2012,24.29,3.44,136.698129,4.261,0
23,13/01/2012,28.49,3.52,136.753,4.261,0
23,20/01/2012,15.33,3.54,136.8564194,4.261,0
23,27/01/2012,25.71,3.57,136.9598387,4.261,0
23,03/02/2012,29.71,3.63,137.0632581,4.261,0
23,10/02/2012,26.6,3.66,137.1666774,4.261,1
23,17/02/2012,27.01,3.70,137.2583103,4.261,0
23,24/02/2012,31.12,3.75,137.3411034,4.261,0
23,02/03/2012,25.91,3.83,137.4238966,4.261,0
23,09/03/2012,33.11,3.88,137.5066897,4.261,0
23,16/03/2012,41.19,3.87,137.5843871,4.261,0
23,23/03/2012,57.82,3.89,137.6552903,4.261,0
23,30/03/2012,36.71,3.92,137.7261935,4.261,0
23,06/04/2012,37.43,3.96,137.7970968,4.125,0
23,13/04/2012,41.81,4.03,137.868,4.125,0
23,20/04/2012,56.55,4.05,137.9230667,4.125,0
23,27/04/2012,44.62,4.02,137.9781333,4.125,0
23,04/05/2012,45.88,3.99,138.0332,4.125,0
23,11/05/2012,52.9,3.95,138.0882667,4.125,0
23,18/05/2012,58.42,3.90,138.1065806,4.125,0
23,25/05/2012,66.43,3.85,138.1101935,4.125,0
23,01/06/2012,66.22,3.80,138.1138065,4.125,0
23,08/06/2012,56.82,3.75,138.1174194,4.125,0
23,15/06/2012,64.73,3.68,138.1295333,4.125,0
23,22/06/2012,71.82,3.63,138.1629,4.125,0
23,29/06/2012,64.23,3.58,138.1962667,4.125,0
23,06/07/2012,70.86,3.54,138.2296333,4.156,0
23,13/07/2012,69.19,3.56,138.263,4.156,0
23,20/07/2012,71.13,3.61,138.2331935,4.156,0
23,27/07/2012,69.31,3.70,138.2033871,4.156,0
23,03/08/2012,71.51,3.70,138.1735806,4.156,0
23,10/08/2012,71.12,3.77,138.1437742,4.156,0
23,17/08/2012,69.97,3.84,138.1857097,4.156,0
23,24/08/2012,64.63,3.87,138.2814516,4.156,0
23,31/08/2012,68.34,3.88,138.3771935,4.156,0
23,07/09/2012,66.74,3.92,138.4729355,4.156,1
23,14/09/2012,61.37,3.99,138.5673,4.156,0
23,21/09/2012,56.8,4.06,138.6534,4.156,0
23,28/09/2012,53.71,4.02,138.7395,4.156,0
23,05/10/2012,56.65,4.03,138.8256,4.145,0
23,12/10/2012,48.1,4.03,138.9117,4.145,0
23,19/10/2012,47.89,4.00,138.8336129,4.145,0
23,26/10/2012,50.56,3.92,138.7281613,4.145,0
23,02/11/2012,51.88,3.82,138.6227097,4.145,0
23,09/11/2012,33.21,3.79,138.5172581,4.145,0
23,16/11/2012,39.49,3.75,138.4473,4.145,0
23,23/11/2012,33.44,3.73,138.4246667,4.145,1
23,30/11/2012,28.25,3.71,138.4020333,4.145,0
23,07/12/2012,35.02,3.68,138.3794,4.145,0
23,14/12/2012,33.4,3.64,138.3685484,4.145,0
23,21/12/2012,31.44,3.57,138.4283871,4.145,0
23,28/12/2012,22.04,3.56,138.4882258,4.145,1
23,04/01/2013,12.27,3.58,138.5480645,3.932,0
23,11/01/2013,26.3,3.60,138.6079032,3.932,0
23,18/01/2013,30.33,3.59,138.6701613,3.932,0
23,25/01/2013,12.05,3.58,138.7333871,3.932,0
23,01/02/2013,22.1,3.61,138.7966129,3.932,0
23,08/02/2013,14.94,3.76,138.8598387,3.932,1
23,15/02/2013,25.39,3.81,138.9004286,3.932,0
23,22/02/2013,20.86,3.87,138.8844286,3.932,0
23,01/03/2013,32.68,3.89,138.8684286,3.932,0
23,08/03/2013,28.49,3.87,138.8524286,3.932,0
23,15/03/2013,34.45,3.84,138.8597742,3.932,0
23,22/03/2013,23.83,3.82,138.9254839,3.932,0
23,29/03/2013,34.55,3.80,138.9911935,3.932,0
23,05/04/2013,35.96,3.77,139.0569032,3.684,0
23,12/04/2013,39.54,3.72,139.1226129,3.684,0
23,19/04/2013,46.36,3.68,139.1226129,3.684,0
23,26/04/2013,44.03,3.63,139.1226129,3.684,0
23,03/05/2013,56.61,3.60,,,0
23,10/05/2013,62.17,3.60,,,0
23,17/05/2013,51.72,3.63,,,0
23,24/05/2013,59.75,3.65,,,0
23,31/05/2013,55.99,3.67,,,0
23,07/06/2013,62.51,3.66,,,0
23,14/06/2013,58.89,3.67,,,0
23,21/06/2013,61.09,3.67,,,0
23,28/06/2013,71.56,3.67,,,0
23,05/07/2013,71.7,3.64,,,0
23,12/07/2013,72.85,3.65,,,0
23,19/07/2013,76.37,3.80,,,0
23,26/07/2013,66.54,3.88,,,0
24,05/02/2010,22.43,2.95,131.5279032,8.326,0
24,12/02/2010,25.94,2.94,131.5866129,8.326,1
24,19/02/2010,31.05,2.91,131.637,8.326,0
24,26/02/2010,33.98,2.91,131.686,8.326,0
24,05/03/2010,36.73,2.92,131.735,8.326,0
24,12/03/2010,42.31,2.94,131.784,8.326,0
24,19/03/2010,46.09,2.96,131.8242903,8.326,0
24,26/03/2010,48.87,2.96,131.863129,8.326,0
24,02/04/2010,45.22,2.96,131.9019677,8.211,0
24,09/04/2010,62.06,2.99,131.9408065,8.211,0
24,16/04/2010,51.08,3.01,131.9809,8.211,0
24,23/04/2010,51.07,3.02,132.0226667,8.211,0
24,30/04/2010,51.48,3.04,132.0644333,8.211,0
24,07/05/2010,66.65,3.10,132.1062,8.211,0
24,14/05/2010,51.31,3.11,132.152129,8.211,0
24,21/05/2010,60.44,3.10,132.2230323,8.211,0
24,28/05/2010,69.59,3.05,132.2939355,8.211,0
24,04/06/2010,71.99,3.01,132.3648387,8.211,0
24,11/06/2010,64.84,2.97,132.4357419,8.211,0
24,18/06/2010,67.17,2.94,132.4733333,8.211,0
24,25/06/2010,74.9,2.96,132.4976,8.211,0
24,02/07/2010,71.12,2.96,132.5218667,8.117,0
24,09/07/2010,79.05,2.94,132.5461333,8.117,0
24,16/07/2010,76.56,2.93,132.5667742,8.117,0
24,23/07/2010,75.27,2.92,132.5825806,8.117,0
24,30/07/2010,75.91,2.93,132.5983871,8.117,0
24,06/08/2010,74.54,2.94,132.6141935,8.117,0
24,13/08/2010,74.17,2.92,132.63,8.117,0
24,20/08/2010,72.17,2.91,132.6616129,8.117,0
24,27/08/2010,67,2.89,132.6932258,8.117,0
24,03/09/2010,73.52,2.86,132.7248387,8.117,0
24,10/09/2010,67.11,2.84,132.7564516,8.117,1
24,17/09/2010,60.31,2.85,132.7670667,8.117,0
24,24/09/2010,64.3,2.84,132.7619333,8.117,0
24,01/10/2010,66.88,2.84,132.7568,8.275,0
24,08/10/2010,54.82,2.90,132.7516667,8.275,0
24,15/10/2010,52.83,3.00,132.7633548,8.275,0
24,22/10/2010,48.69,3.05,132.8170968,8.275,0
24,29/10/2010,57.29,3.06,132.8708387,8.275,0
24,05/11/2010,42.2,3.05,132.9245806,8.275,0
24,12/11/2010,41.76,3.07,132.9783226,8.275,0
24,19/11/2010,45.63,3.14,132.9172,8.275,0
24,26/11/2010,41.92,3.19,132.8369333,8.275,1
24,03/12/2010,37.08,3.20,132.7566667,8.275,0
24,10/12/2010,27.11,3.26,132.6764,8.275,0
24,17/12/2010,27.99,3.30,132.6804516,8.275,0
24,24/12/2010,27.74,3.31,132.7477419,8.275,0
24,31/12/2010,25.9,3.34,132.8150323,8.275,1
24,07/01/2011,30.72,3.35,132.8823226,8.252,0
24,14/01/2011,22.41,3.37,132.9510645,8.252,0
24,21/01/2011,23.69,3.39,133.0285161,8.252,0
24,28/01/2011,17.91,3.40,133.1059677,8.252,0
24,04/02/2011,23.83,3.40,133.1834194,8.252,0
24,11/02/2011,26.51,3.42,133.260871,8.252,1
24,18/02/2011,34.04,3.42,133.3701429,8.252,0
24,25/02/2011,26.09,3.45,133.4921429,8.252,0
24,04/03/2011,31.36,3.61,133.6141429,8.252,0
24,11/03/2011,39.51,3.75,133.7361429,8.252,0
24,18/03/2011,43.39,3.80,133.8492258,8.252,0
24,25/03/2011,36.88,3.79,133.9587419,8.252,0
24,01/04/2011,35.73,3.81,134.0682581,8.212,0
24,08/04/2011,44.7,3.90,134.1777742,8.212,0
24,15/04/2011,52.36,3.98,134.2784667,8.212,0
24,22/04/2011,46,4.06,134.3571,8.212,0
24,29/04/2011,60.48,4.12,134.4357333,8.212,0
24,06/05/2011,55.75,4.19,134.5143667,8.212,0
24,13/05/2011,58.49,4.21,134.593,8.212,0
24,20/05/2011,59.84,4.20,134.6803871,8.212,0
24,27/05/2011,65.74,4.13,134.7677742,8.212,0
24,03/06/2011,73.12,4.07,134.8551613,8.212,0
24,10/06/2011,70.02,4.03,134.9425484,8.212,0
24,17/06/2011,64.34,3.99,135.0837333,8.212,0
24,24/06/2011,68.88,3.96,135.2652667,8.212,0
24,01/07/2011,70.27,3.92,135.4468,8.358,0
24,08/07/2011,72.56,3.89,135.6283333,8.358,0
24,15/07/2011,74.43,3.92,135.7837419,8.358,0
24,22/07/2011,79.29,3.97,135.8738387,8.358,0
24,29/07/2011,74.84,4.00,135.9639355,8.358,0
24,05/08/2011,74.64,4.02,136.0540323,8.358,0
24,12/08/2011,72.52,4.00,136.144129,8.358,0
24,19/08/2011,69.93,3.94,136.183129,8.358,0
24,26/08/2011,69.94,3.91,136.2136129,8.358,0
24,02/09/2011,68.14,3.88,136.2440968,8.358,0
24,09/09/2011,68.32,3.93,136.2745806,8.358,1
24,16/09/2011,65.56,3.94,136.3145,8.358,0
24,23/09/2011,60.61,3.90,136.367,8.358,0
24,30/09/2011,68,3.86,136.4195,8.358,0
24,07/10/2011,53.87,3.78,136.472,8.454,0
24,14/10/2011,60.21,3.74,136.5150968,8.454,0
24,21/10/2011,56.6,3.76,136.5017742,8.454,0
24,28/10/2011,48,3.76,136.4884516,8.454,0
24,04/11/2011,39.87,3.74,136.475129,8.454,0
24,11/11/2011,46.78,3.72,136.4618065,8.454,0
24,18/11/2011,48.17,3.72,136.4666667,8.454,0
24,25/11/2011,41.83,3.69,136.4788,8.454,1
24,02/12/2011,47.21,3.67,136.4909333,8.454,0
24,09/12/2011,42.3,3.63,136.5030667,8.454,0
24,16/12/2011,36,3.61,136.5335161,8.454,0
24,23/12/2011,36.93,3.59,136.5883871,8.454,0
24,30/12/2011,33.45,3.57,136.6432581,8.454,1
24,06/01/2012,32.86,3.59,136.698129,8.659,0
24,13/01/2012,36.5,3.67,136.753,8.659,0
24,20/01/2012,25.73,3.71,136.8564194,8.659,0
24,27/01/2012,31.92,3.74,136.9598387,8.659,0
24,03/02/2012,38.61,3.80,137.0632581,8.659,0
24,10/02/2012,33.82,3.83,137.1666774,8.659,1
24,17/02/2012,33.92,3.87,137.2583103,8.659,0
24,24/02/2012,37.35,3.92,137.3411034,8.659,0
24,02/03/2012,35.36,3.98,137.4238966,8.659,0
24,09/03/2012,41.5,4.02,137.5066897,8.659,0
24,16/03/2012,48.68,4.02,137.5843871,8.659,0
24,23/03/2012,59.51,4.05,137.6552903,8.659,0
24,30/03/2012,47.28,4.10,137.7261935,8.659,0
24,06/04/2012,45.25,4.14,137.7970968,8.983,0
24,13/04/2012,48.65,4.19,137.868,8.983,0
24,20/04/2012,61.05,4.17,137.9230667,8.983,0
24,27/04/2012,49.26,4.16,137.9781333,8.983,0
24,04/05/2012,52.14,4.12,138.0332,8.983,0
24,11/05/2012,58.7,4.06,138.0882667,8.983,0
24,18/05/2012,63.1,4.03,138.1065806,8.983,0
24,25/05/2012,65.79,3.98,138.1101935,8.983,0
24,01/06/2012,71.79,3.92,138.1138065,8.983,0
24,08/06/2012,59.93,3.87,138.1174194,8.983,0
24,15/06/2012,68.28,3.79,138.1295333,8.983,0
24,22/06/2012,72.29,3.72,138.1629,8.983,0
24,29/06/2012,70.4,3.67,138.1962667,8.983,0
24,06/07/2012,77.18,3.65,138.2296333,8.953,0
24,13/07/2012,75.36,3.69,138.263,8.953,0
24,20/07/2012,76.42,3.73,138.2331935,8.953,0
24,27/07/2012,73.62,3.82,138.2033871,8.953,0
24,03/08/2012,73.26,3.82,138.1735806,8.953,0
24,10/08/2012,75.53,3.86,138.1437742,8.953,0
24,17/08/2012,72.87,3.96,138.1857097,8.953,0
24,24/08/2012,68.13,4.00,138.2814516,8.953,0
24,31/08/2012,71.18,4.03,138.3771935,8.953,0
24,07/09/2012,72.81,4.08,138.4729355,8.953,1
24,14/09/2012,64.28,4.09,138.5673,8.953,0
24,21/09/2012,61.25,4.20,138.6534,8.953,0
24,28/09/2012,58.86,4.16,138.7395,8.953,0
24,05/10/2012,60.35,4.15,138.8256,8.693,0
24,12/10/2012,51.64,4.19,138.9117,8.693,0
24,19/10/2012,52.59,4.15,138.8336129,8.693,0
24,26/10/2012,55.16,4.07,138.7281613,8.693,0
24,02/11/2012,52.73,3.97,138.6227097,8.693,0
24,09/11/2012,38.21,3.95,138.5172581,8.693,0
24,16/11/2012,44,3.94,138.4473,8.693,0
24,23/11/2012,35.83,3.98,138.4246667,8.693,1
24,30/11/2012,35.7,3.97,138.4020333,8.693,0
24,07/12/2012,38.41,3.92,138.3794,8.693,0
24,14/12/2012,37.88,3.87,138.3685484,8.693,0
24,21/12/2012,38.07,3.82,138.4283871,8.693,0
24,28/12/2012,31.85,3.79,138.4882258,8.693,1
24,04/01/2013,25.19,3.79,138.5480645,8.75,0
24,11/01/2013,32.93,3.80,138.6079032,8.75,0
24,18/01/2013,34.96,3.80,138.6701613,8.75,0
24,25/01/2013,22.23,3.78,138.7333871,8.75,0
24,01/02/2013,30.77,3.81,138.7966129,8.75,0
24,08/02/2013,24.78,3.95,138.8598387,8.75,1
24,15/02/2013,30.83,4.01,138.9004286,8.75,0
24,22/02/2013,28.04,4.05,138.8844286,8.75,0
24,01/03/2013,36.25,4.08,138.8684286,8.75,0
24,08/03/2013,34,4.05,138.8524286,8.75,0
24,15/03/2013,38.82,4.03,138.8597742,8.75,0
24,22/03/2013,31.29,4.00,138.9254839,8.75,0
24,29/03/2013,39.04,3.98,138.9911935,8.75,0
24,05/04/2013,41.09,3.95,139.0569032,8.362,0
24,12/04/2013,49.38,3.91,139.1226129,8.362,0
24,19/04/2013,51.45,3.88,139.1226129,8.362,0
24,26/04/2013,48.5,3.81,139.1226129,8.362,0
24,03/05/2013,56.72,3.78,,,0
24,10/05/2013,58.63,3.76,,,0
24,17/05/2013,56.46,3.79,,,0
24,24/05/2013,64.66,3.79,,,0
24,31/05/2013,61.54,3.81,,,0
24,07/06/2013,66.29,3.79,,,0
24,14/06/2013,63.33,3.80,,,0
24,21/06/2013,66.47,3.79,,,0
24,28/06/2013,75.87,3.80,,,0
24,05/07/2013,76.41,3.78,,,0
24,12/07/2013,77.83,3.79,,,0
24,19/07/2013,80.11,3.91,,,0
24,26/07/2013,74.01,3.95,,,0
25,05/02/2010,21.1,2.78,204.2471935,8.187,0
25,12/02/2010,19.64,2.77,204.3857472,8.187,1
25,19/02/2010,24.16,2.75,204.4321004,8.187,0
25,26/02/2010,29.16,2.75,204.4630869,8.187,0
25,05/03/2010,29.45,2.78,204.4940734,8.187,0
25,12/03/2010,40.05,2.82,204.5250598,8.187,0
25,19/03/2010,45,2.84,204.3782258,8.187,0
25,26/03/2010,45.84,2.85,204.201755,8.187,0
25,02/04/2010,47.2,2.85,204.0252842,7.856,0
25,09/04/2010,61.36,2.87,203.8488134,7.856,0
25,16/04/2010,52.16,2.90,203.7307486,7.856,0
25,23/04/2010,46.12,2.90,203.6905586,7.856,0
25,30/04/2010,50.97,2.92,203.6503685,7.856,0
25,07/05/2010,63.67,2.97,203.6101784,7.856,0
25,14/05/2010,50.27,2.98,203.6133915,7.856,0
25,21/05/2010,57.17,2.96,203.8770235,7.856,0
25,28/05/2010,69.31,2.90,204.1406556,7.856,0
25,04/06/2010,69.22,2.85,204.4042877,7.856,0
25,11/06/2010,63.68,2.81,204.6679198,7.856,0
25,18/06/2010,69.56,2.78,204.670036,7.856,0
25,25/06/2010,72.17,2.81,204.5675459,7.856,0
25,02/07/2010,66.42,2.82,204.4650559,7.527,0
25,09/07/2010,75.24,2.79,204.3625658,7.527,0
25,16/07/2010,73.43,2.78,204.3571656,7.527,0
25,23/07/2010,75.37,2.77,204.4812188,7.527,0
25,30/07/2010,71.99,2.78,204.605272,7.527,0
25,06/08/2010,71.79,2.78,204.7293252,7.527,0
25,13/08/2010,72.73,2.81,204.8533784,7.527,0
25,20/08/2010,71.81,2.78,204.8217044,7.527,0
25,27/08/2010,67.15,2.76,204.7900305,7.527,0
