Store,Date,Temperature,Fuel_Price,CPI,Unemployment,IsHoliday
24,40767,72.52,3.995,136.144129,8.358,0
24,40774,69.93,3.942,136.183129,8.358,0
24,40781,69.94,3.906,136.2136129,8.358,0
24,40788,68.14,3.879,136.2440968,8.358,0
24,40795,68.32,3.93,136.2745806,8.358,1
24,40802,65.56,3.937,136.3145,8.358,0
24,40809,60.61,3.899,136.367,8.358,0
24,40816,68,3.858,136.4195,8.358,0
24,40823,53.87,3.775,136.472,8.454,0
24,40830,60.21,3.744,136.5150968,8.454,0
24,40837,56.6,3.757,136.5017742,8.454,0
24,40844,48,3.757,136.4884516,8.454,0
24,40851,39.87,3.738,136.475129,8.454,0
24,40858,46.78,3.719,136.4618065,8.454,0
24,40865,48.17,3.717,136.4666667,8.454,0
24,40872,41.83,3.689,136.4788,8.454,1
24,40879,47.21,3.666,136.4909333,8.454,0
24,40886,42.3,3.627,136.5030667,8.454,0
24,40893,36,3.611,136.5335161,8.454,0
24,40900,36.93,3.587,136.5883871,8.454,0
24,40907,33.45,3.566,136.6432581,8.454,1
24,40914,32.86,3.585,136.698129,8.659,0
24,40921,36.5,3.666,136.753,8.659,0
24,40928,25.73,3.705,136.8564194,8.659,0
24,40935,31.92,3.737,136.9598387,8.659,0
24,40942,38.61,3.796,137.0632581,8.659,0
24,40949,33.82,3.826,137.1666774,8.659,1
24,40956,33.92,3.874,137.2583103,8.659,0
24,40963,37.35,3.917,137.3411034,8.659,0
24,40970,35.36,3.983,137.4238966,8.659,0
24,40977,41.5,4.021,137.5066897,8.659,0
24,40984,48.68,4.021,137.5843871,8.659,0
24,40991,59.51,4.054,137.6552903,8.659,0
24,40998,47.28,4.098,137.7261935,8.659,0
24,41005,45.25,4.143,137.7970968,8.983,0
24,41012,48.65,4.187,137.868,8.983,0
24,41019,61.05,4.17,137.9230667,8.983,0
24,41026,49.26,4.163,137.9781333,8.983,0
24,41033,52.14,4.124,138.0332,8.983,0
24,41040,58.7,4.055,138.0882667,8.983,0
24,41047,63.1,4.029,138.1065806,8.983,0
24,41054,65.79,3.979,138.1101935,8.983,0
24,41061,71.79,3.915,138.1138065,8.983,0
24,41068,59.93,3.871,138.1174194,8.983,0
24,41075,68.28,3.786,138.1295333,8.983,0
24,41082,72.29,3.722,138.1629,8.983,0
24,41089,70.4,3.667,138.1962667,8.983,0
24,41096,77.18,3.646,138.2296333,8.953,0
24,41103,75.36,3.689,138.263,8.953,0
24,41110,76.42,3.732,138.2331935,8.953,0
24,41117,73.62,3.82,138.2033871,8.953,0
24,41124,73.26,3.819,138.1735806,8.953,0
24,41131,75.53,3.863,138.1437742,8.953,0
24,41138,72.87,3.963,138.1857097,8.953,0
24,41145,68.13,3.997,138.2814516,8.953,0
24,41152,71.18,4.026,138.3771935,8.953,0
24,41159,72.81,4.076,138.4729355,8.953,1
24,41166,64.28,4.088,138.5673,8.953,0
24,41173,61.25,4.203,138.6534,8.953,0
24,41180,58.86,4.158,138.7395,8.953,0
24,41187,60.35,4.151,138.8256,8.693,0
24,41194,51.64,4.186,138.9117,8.693,0
24,41201,52.59,4.153,138.8336129,8.693,0
24,41208,55.16,4.071,138.7281613,8.693,0
24,41215,52.73,3.97,138.6227097,8.693,0
24,41222,38.21,3.947,138.5172581,8.693,0
24,41229,44,3.942,138.4473,8.693,0
24,41236,35.83,3.978,138.4246667,8.693,1
24,41243,35.7,3.966,138.4020333,8.693,0
24,41250,38.41,3.92,138.3794,8.693,0
24,41257,37.88,3.869,138.3685484,8.693,0
24,41264,38.07,3.816,138.4283871,8.693,0
24,41271,31.85,3.785,138.4882258,8.693,1
24,41278,25.19,3.794,138.5480645,8.75,0
24,41285,32.93,3.802,138.6079032,8.75,0
24,41292,34.96,3.798,138.6701613,8.75,0
24,41299,22.23,3.78,138.7333871,8.75,0
24,41306,30.77,3.806,138.7966129,8.75,0
24,41313,24.78,3.945,138.8598387,8.75,1
24,41320,30.83,4.006,138.9004286,8.75,0
24,41327,28.04,4.045,138.8844286,8.75,0
24,41334,36.25,4.079,138.8684286,8.75,0
24,41341,34,4.045,138.8524286,8.75,0
24,41348,38.82,4.029,138.8597742,8.75,0
24,41355,31.29,3.999,138.9254839,8.75,0
24,41362,39.04,3.983,138.9911935,8.75,0
24,41369,41.09,3.954,139.0569032,8.362,0
24,41376,49.38,3.914,139.1226129,8.362,0
24,41383,51.45,3.876,139.1226129,8.362,0
24,41390,48.5,3.806,139.1226129,8.362,0
24,41397,56.72,3.775,NULL,NULL,0
24,41404,58.63,3.762,NULL,NULL,0
24,41411,56.46,3.79,NULL,NULL,0
24,41418,64.66,3.793,NULL,NULL,0
24,41425,61.54,3.808,NULL,NULL,0
24,41432,66.29,3.792,NULL,NULL,0
24,41439,63.33,3.795,NULL,NULL,0
24,41446,66.47,3.793,NULL,NULL,0
24,41453,75.87,3.8,NULL,NULL,0
24,41460,76.41,3.778,NULL,NULL,0
24,41467,77.83,3.791,NULL,NULL,0
24,41474,80.11,3.913,NULL,NULL,0
24,41481,74.01,3.951,NULL,NULL,0
25,40214,21.1,2.784,204.2471935,8.187,0
25,40221,19.64,2.773,204.3857472,8.187,1
25,40228,24.16,2.745,204.4321004,8.187,0
25,40235,29.16,2.754,204.4630869,8.187,0
25,40242,29.45,2.777,204.4940734,8.187,0
25,40249,40.05,2.818,204.5250598,8.187,0
25,40256,45,2.844,204.3782258,8.187,0
25,40263,45.84,2.854,204.201755,8.187,0
25,40270,47.2,2.85,204.0252842,7.856,0
25,40277,61.36,2.869,203.8488134,7.856,0
25,40284,52.16,2.899,203.7307486,7.856,0
25,40291,46.12,2.902,203.6905586,7.856,0
25,40298,50.97,2.921,203.6503685,7.856,0
25,40305,63.67,2.966,203.6101784,7.856,0
25,40312,50.27,2.982,203.6133915,7.856,0
25,40319,57.17,2.958,203.8770235,7.856,0
25,40326,69.31,2.899,204.1406556,7.856,0
25,40333,69.22,2.847,204.4042877,7.856,0
25,40340,63.68,2.809,204.6679198,7.856,0
25,40347,69.56,2.78,204.670036,7.856,0
25,40354,72.17,2.808,204.5675459,7.856,0
25,40361,66.42,2.815,204.4650559,7.527,0
25,40368,75.24,2.793,204.3625658,7.527,0
25,40375,73.43,2.783,204.3571656,7.527,0
25,40382,75.37,2.771,204.4812188,7.527,0
25,40389,71.99,2.781,204.605272,7.527,0
25,40396,71.79,2.784,204.7293252,7.527,0
25,40403,72.73,2.805,204.8533784,7.527,0
25,40410,71.81,2.779,204.8217044,7.527,0
25,40417,67.15,2.755,204.7900305,7.527,0
25,40424,71.17,2.715,204.7583566,7.527,0
25,40431,61.14,2.699,204.7266827,7.527,1
25,40438,60.13,2.706,204.7513279,7.527,0
25,40445,65.06,2.713,204.8182126,7.527,0
25,40452,57.56,2.707,204.8850973,7.484,0
25,40459,48.46,2.764,204.951982,7.484,0
25,40466,54.09,2.868,205.0137637,7.484,0
25,40473,46.73,2.917,205.0627881,7.484,0
25,40480,55.72,2.921,205.1118126,7.484,0
25,40487,38.8,2.917,205.160837,7.484,0
25,40494,40.68,2.931,205.2098614,7.484,0
25,40501,42.72,3,205.0992811,7.484,0
25,40508,43.43,3.039,204.9621,7.484,1
25,40515,32.41,3.046,204.8249189,7.484,0
25,40522,22.65,3.109,204.6877378,7.484,0
25,40529,21.6,3.14,204.6321194,7.484,0
25,40536,22.94,3.141,204.6376731,7.484,0
25,40543,25.89,3.179,204.6432267,7.484,1
25,40550,29,3.193,204.6487803,7.343,0
25,40557,18.3,3.205,204.7026042,7.343,0
25,40564,23.21,3.229,205.0460497,7.343,0
25,40571,18.92,3.237,205.3894952,7.343,0
25,40578,23.94,3.231,205.7329407,7.343,0
25,40585,21.18,3.239,206.0763862,7.343,1
25,40592,38.42,3.245,206.3694701,7.343,0
25,40599,28.36,3.274,206.6424093,7.343,0
25,40606,31.59,3.433,206.9153485,7.343,0
25,40613,36.73,3.582,207.1882876,7.343,0
25,40620,40.94,3.631,207.4283845,7.343,0
25,40627,38.51,3.625,207.6553444,7.343,0
25,40634,28.5,3.638,207.8823043,7.287,0
25,40641,42.11,3.72,208.1092642,7.287,0
25,40648,51.43,3.821,208.3172811,7.287,0
25,40655,45.87,3.892,208.4779405,7.287,0
25,40662,58.43,3.962,208.6386,7.287,0
25,40669,49.5,4.046,208.7992595,7.287,0
25,40676,60.1,4.066,208.9599189,7.287,0
25,40683,56.56,4.062,208.7583165,7.287,0
25,40690,67.18,3.985,208.556714,7.287,0
25,40697,70.69,3.922,208.3551116,7.287,0
25,40704,71.45,3.881,208.1535092,7.287,0
25,40711,63.58,3.842,208.1265604,7.287,0
25,40718,70.71,3.804,208.2306018,7.287,0
25,40725,66.61,3.748,208.3346432,7.274,0
25,40732,71.64,3.711,208.4386847,7.274,0
25,40739,72.67,3.76,208.5309337,7.274,0
25,40746,78.1,3.811,208.5937018,7.274,0
25,40753,74.72,3.829,208.6564699,7.274,0
25,40760,74,3.842,208.719238,7.274,0
25,40767,70.93,3.812,208.7820061,7.274,0
25,40774,68.09,3.747,208.8424359,7.274,0
25,40781,66.8,3.704,208.902476,7.274,0
25,40788,67.2,3.703,208.9625161,7.274,0
25,40795,67.51,3.738,209.0225562,7.274,1
25,40802,62.05,3.742,209.1893892,7.274,0
25,40809,60.28,3.711,209.4986126,7.274,0
25,40816,60.7,3.645,209.807836,7.274,0
25,40823,50.82,3.583,210.1170595,7.082,0
25,40830,58.95,3.541,210.4027602,7.082,0
25,40837,50.22,3.57,210.5473252,7.082,0
25,40844,46.28,3.569,210.6918901,7.082,0
25,40851,40.88,3.551,210.8364551,7.082,0
25,40858,44.81,3.53,210.9810201,7.082,0
25,40865,46.41,3.53,211.1847207,7.082,0
25,40872,43.49,3.492,211.4120757,7.082,1
25,40879,42.85,3.452,211.6394306,7.082,0
25,40886,38.69,3.415,211.8667856,7.082,0
25,40893,33.09,3.413,212.0685039,7.082,0
25,40900,36.56,3.389,212.2360401,7.082,0
25,40907,32.42,3.389,212.4035763,7.082,1
25,40914,30.23,3.422,212.5711125,6.961,0
25,40921,34.6,3.513,212.7386486,6.961,0
25,40928,23.87,3.533,212.8336399,6.961,0
25,40935,32.24,3.567,212.9286312,6.961,0
25,40942,34.98,3.617,213.0236225,6.961,0
25,40949,32.47,3.64,213.1186138,6.961,1
25,40956,32.23,3.695,213.2732106,6.961,0
25,40963,35.51,3.739,213.4725116,6.961,0
25,40970,36.01,3.816,213.6718127,6.961,0
25,40977,37.44,3.848,213.8711137,6.961,0
25,40984,50.64,3.862,214.0167132,6.961,0
25,40991,62.7,3.9,214.0907105,6.961,0
25,40998,47.92,3.953,214.1647079,6.961,0
25,41005,44.73,3.996,214.2387053,7.139,0
25,41012,42.46,4.044,214.3127027,7.139,0
25,41019,57.1,4.027,214.3675045,7.139,0
25,41026,44.2,4.004,214.4223063,7.139,0
25,41033,58.76,3.951,214.4771081,7.139,0
25,41040,59.21,3.889,214.5319099,7.139,0
25,41047,58.21,3.848,214.5485571,7.139,0
25,41054,67.69,3.798,214.5499425,7.139,0
25,41061,69.54,3.742,214.5513278,7.139,0
25,41068,58.48,3.689,214.5527132,7.139,0
25,41075,68.34,3.62,214.5653243,7.139,0
25,41082,73.52,3.564,214.606,7.139,0
25,41089,69.84,3.506,214.6466757,7.139,0
25,41096,75.52,3.475,214.6873514,7.28,0
25,41103,73.87,3.523,214.728027,7.28,0
25,41110,74.32,3.567,214.7331351,7.28,0
25,41117,72.98,3.647,214.7382432,7.28,0
25,41124,72.08,3.654,214.7433514,7.28,0
25,41131,71.93,3.722,214.7484595,7.28,0
25,41138,66.99,3.807,214.825578,7.28,0
25,41145,64.53,3.834,214.9567044,7.28,0
25,41152,68.55,3.867,215.0878309,7.28,0
25,41159,72.79,3.911,215.2189573,7.28,1
25,41166,60.9,3.948,215.3583757,7.28,0
25,41173,57.6,4.038,215.5475459,7.28,0
25,41180,54.52,3.997,215.7367162,7.28,0
25,41187,57.58,3.985,215.9258865,7.293,0
25,41194,43.74,4,216.1150568,7.293,0
25,41201,51.93,3.969,216.1464699,7.293,0
25,41208,56.69,3.882,216.1515902,7.293,0
25,41215,40.83,3.787,216.1567105,7.293,0
25,41222,34.59,3.771,216.1618309,7.293,0
25,41229,42.75,3.75,216.1829378,7.293,0
25,41236,40.33,3.748,216.2253604,7.293,1
25,41243,31.96,3.729,216.2677829,7.293,0
25,41250,44.84,3.688,216.3102054,7.293,0
25,41257,37.79,3.637,216.3629276,7.293,0
25,41264,39.12,3.577,216.4774481,7.293,0
25,41271,27.55,3.563,216.5919686,7.293,1
25,41278,22.62,3.592,216.7064891,7.439,0
25,41285,33.27,3.611,216.8210096,7.439,0
25,41292,37.9,3.605,216.8568073,7.439,0
25,41299,18.89,3.583,216.861116,7.439,0
25,41306,32.57,3.615,216.8654246,7.439,0
25,41313,23.08,3.753,216.8697332,7.439,1
25,41320,31.71,3.814,216.9093707,7.439,0
25,41327,23.16,3.859,217.0373301,7.439,0
25,41334,31.95,3.89,217.1652896,7.439,0
25,41341,28.79,3.86,217.293249,7.439,0
25,41348,39.22,3.834,217.4084917,7.439,0
25,41355,28.89,3.8,217.4919425,7.439,0
25,41362,34.08,3.784,217.5753932,7.439,0
25,41369,36.75,3.763,217.6588439,7.191,0
25,41376,56.08,3.724,217.7422947,7.191,0
25,41383,56.15,3.676,217.7422947,7.191,0
25,41390,45.91,3.615,217.7422947,7.191,0
25,41397,59.39,3.592,NULL,NULL,0
25,41404,61.81,3.583,NULL,NULL,0
25,41411,54.59,3.614,NULL,NULL,0
25,41418,67.35,3.627,NULL,NULL,0
25,41425,62.98,3.646,NULL,NULL,0
25,41432,65.06,3.633,NULL,NULL,0
25,41439,65.58,3.632,NULL,NULL,0
25,41446,67.26,3.626,NULL,NULL,0
25,41453,73.84,3.639,NULL,NULL,0
25,41460,71.26,3.614,NULL,NULL,0
25,41467,72.09,3.614,NULL,NULL,0
25,41474,77.73,3.737,NULL,NULL,0
25,41481,68.72,3.804,NULL,NULL,0
26,40214,9.55,2.788,131.5279032,8.488,0
26,40221,18.14,2.771,131.5866129,8.488,1
26,40228,22.62,2.747,131.637,8.488,0
26,40235,27.32,2.753,131.686,8.488,0
26,40242,28.6,2.766,131.735,8.488,0
26,40249,31.1,2.805,131.784,8.488,0
26,40256,35.34,2.834,131.8242903,8.488,0
26,40263,35.26,2.831,131.863129,8.488,0
26,40270,36.53,2.826,131.9019677,8.512,0
26,40277,50.13,2.849,131.9408065,8.512,0
26,40284,36.6,2.885,131.9809,8.512,0
26,40291,39.68,2.895,132.0226667,8.512,0
26,40298,40.56,2.935,132.0644333,8.512,0
26,40305,54.72,2.981,132.1062,8.512,0
26,40312,39.08,2.983,132.152129,8.512,0
26,40319,50.81,2.961,132.2230323,8.512,0
26,40326,61.65,2.906,132.2939355,8.512,0
26,40333,58.46,2.857,132.3648387,8.512,0
26,40340,51.62,2.83,132.4357419,8.512,0
26,40347,53.62,2.805,132.4733333,8.512,0
26,40354,63.78,2.81,132.4976,8.512,0
26,40361,58.9,2.815,132.5218667,8.445,0
26,40368,71.08,2.806,132.5461333,8.445,0
26,40375,67.66,2.796,132.5667742,8.445,0
26,40382,65.4,2.784,132.5825806,8.445,0
26,40389,63.79,2.792,132.5983871,8.445,0
26,40396,62.93,2.792,132.6141935,8.445,0
26,40403,61.58,2.81,132.63,8.445,0
26,40410,62.68,2.796,132.6616129,8.445,0
26,40417,57.23,2.77,132.6932258,8.445,0
26,40424,66.93,2.735,132.7248387,8.445,0
26,40431,54.82,2.717,132.7564516,8.445,1
26,40438,50.08,2.716,132.7670667,8.445,0
26,40445,52.47,2.718,132.7619333,8.445,0
26,40452,57.8,2.717,132.7568,8.149,0
26,40459,46.81,2.776,132.7516667,8.149,0
26,40466,39.93,2.878,132.7633548,8.149,0
26,40473,36.13,2.919,132.8170968,8.149,0
26,40480,40.3,2.938,132.8708387,8.149,0
26,40487,30.51,2.938,132.9245806,8.149,0
26,40494,37.51,2.961,132.9783226,8.149,0
26,40501,36.73,3.03,132.9172,8.149,0
26,40508,28.11,3.07,132.8369333,8.149,1
26,40515,27.73,3.065,132.7566667,8.149,0
26,40522,16.6,3.132,132.6764,8.149,0
26,40529,20.61,3.139,132.6804516,8.149,0
26,40536,21.81,3.15,132.7477419,8.149,0
26,40543,18.73,3.177,132.8150323,8.149,1
26,40550,21.13,3.193,132.8823226,7.907,0
26,40557,16.7,3.215,132.9510645,7.907,0
26,40564,12.98,3.232,133.0285161,7.907,0
26,40571,5.54,3.243,133.1059677,7.907,0
26,40578,11.17,3.24,133.1834194,7.907,0
26,40585,15.12,3.255,133.260871,7.907,1
26,40592,19.63,3.263,133.3701429,7.907,0
26,40599,16.3,3.281,133.4921429,7.907,0
26,40606,14.31,3.437,133.6141429,7.907,0
26,40613,28.13,3.6,133.7361429,7.907,0
26,40620,31.76,3.634,133.8492258,7.907,0
26,40627,22.99,3.624,133.9587419,7.907,0
26,40634,22.99,3.638,134.0682581,7.818,0
26,40641,29.09,3.72,134.1777742,7.818,0
26,40648,39.46,3.823,134.2784667,7.818,0
26,40655,33.81,3.919,134.3571,7.818,0
26,40662,47.17,3.988,134.4357333,7.818,0
26,40669,45,4.078,134.5143667,7.818,0
26,40676,48.2,4.095,134.593,7.818,0
26,40683,48.86,4.101,134.6803871,7.818,0
26,40690,56.74,4.034,134.7677742,7.818,0
26,40697,60.49,3.973,134.8551613,7.818,0
26,40704,59.85,3.924,134.9425484,7.818,0
26,40711,54.5,3.873,135.0837333,7.818,0
26,40718,56.94,3.851,135.2652667,7.818,0
26,40725,59.89,3.815,135.4468,7.767,0
26,40732,63.34,3.784,135.6283333,7.767,0
26,40739,64.43,3.827,135.7837419,7.767,0
26,40746,69.52,3.882,135.8738387,7.767,0
26,40753,63.32,3.898,135.9639355,7.767,0
26,40760,63.16,3.903,136.0540323,7.767,0
26,40767,62.99,3.88,136.144129,7.767,0
26,40774,60.58,3.82,136.183129,7.767,0
26,40781,61.1,3.796,136.2136129,7.767,0
26,40788,59.67,3.784,136.2440968,7.767,0
26,40795,60.98,3.809,136.2745806,7.767,1
26,40802,55.19,3.809,136.3145,7.767,0
26,40809,50.72,3.758,136.367,7.767,0
26,40816,59.42,3.684,136.4195,7.767,0
26,40823,46.84,3.633,136.472,7.598,0
26,40830,53.91,3.583,136.5150968,7.598,0
26,40837,45.23,3.618,136.5017742,7.598,0
26,40844,35.06,3.604,136.4884516,7.598,0
26,40851,31.7,3.586,136.475129,7.598,0
26,40858,40.08,3.57,136.4618065,7.598,0
26,40865,37.78,3.571,136.4666667,7.598,0
26,40872,31.07,3.536,136.4788,7.598,1
26,40879,36.74,3.501,136.4909333,7.598,0
26,40886,34.24,3.47,136.5030667,7.598,0
26,40893,28.24,3.445,136.5335161,7.598,0
26,40900,22.53,3.413,136.5883871,7.598,0
26,40907,18.8,3.402,136.6432581,7.598,1
26,40914,22.94,3.439,136.698129,7.467,0
26,40921,25.55,3.523,136.753,7.467,0
26,40928,15.22,3.542,136.8564194,7.467,0
26,40935,24.16,3.568,136.9598387,7.467,0
26,40942,25.24,3.633,137.0632581,7.467,0
26,40949,23.89,3.655,137.1666774,7.467,1
26,40956,23.9,3.703,137.2583103,7.467,0
26,40963,28.06,3.751,137.3411034,7.467,0
26,40970,22.49,3.827,137.4238966,7.467,0
26,40977,29.03,3.876,137.5066897,7.467,0
26,40984,35.06,3.867,137.5843871,7.467,0
26,40991,49.97,3.889,137.6552903,7.467,0
26,40998,33.33,3.921,137.7261935,7.467,0
26,41005,33.35,3.957,137.7970968,7.489,0
26,41012,36.9,4.025,137.868,7.489,0
26,41019,50.81,4.046,137.9230667,7.489,0
26,41026,43.6,4.023,137.9781333,7.489,0
26,41033,40.29,3.991,138.0332,7.489,0
26,41040,47.11,3.947,138.0882667,7.489,0
26,41047,52.55,3.899,138.1065806,7.489,0
26,41054,58.2,3.85,138.1101935,7.489,0
26,41061,58.51,3.798,138.1138065,7.489,0
26,41068,49.43,3.746,138.1174194,7.489,0
26,41075,57.84,3.683,138.1295333,7.489,0
26,41082,63.04,3.629,138.1629,7.489,0
26,41089,60.71,3.577,138.1962667,7.489,0
26,41096,64.94,3.538,138.2296333,7.405,0
26,41103,64.47,3.561,138.263,7.405,0
26,41110,66.75,3.61,138.2331935,7.405,0
26,41117,64.12,3.701,138.2033871,7.405,0
26,41124,65.6,3.698,138.1735806,7.405,0
26,41131,67.01,3.772,138.1437742,7.405,0
26,41138,65.54,3.84,138.1857097,7.405,0
26,41145,62.08,3.874,138.2814516,7.405,0
26,41152,63.69,3.884,138.3771935,7.405,0
26,41159,61.58,3.921,138.4729355,7.405,1
26,41166,57.69,3.988,138.5673,7.405,0
26,41173,52.68,4.056,138.6534,7.405,0
26,41180,50.66,4.018,138.7395,7.405,0
26,41187,54.07,4.027,138.8256,7.138,0
26,41194,45.19,4.029,138.9117,7.138,0
26,41201,43.51,4,138.8336129,7.138,0
26,41208,46.95,3.917,138.7281613,7.138,0
26,41215,48.67,3.817,138.6227097,7.138,0
26,41222,32.72,3.792,138.5172581,7.138,0
26,41229,38.23,3.754,138.4473,7.138,0
26,41236,33.94,3.727,138.4246667,7.138,1
26,41243,24.71,3.713,138.4020333,7.138,0
26,41250,32.26,3.679,138.3794,7.138,0
26,41257,30.62,3.639,138.3685484,7.138,0
26,41264,29.43,3.574,138.4283871,7.138,0
26,41271,23.73,3.56,138.4882258,7.138,1
26,41278,11.17,3.577,138.5480645,7.097,0
26,41285,22.01,3.595,138.6079032,7.097,0
26,41292,25.76,3.593,138.6701613,7.097,0
26,41299,6.27,3.579,138.7333871,7.097,0
26,41306,21.46,3.608,138.7966129,7.097,0
26,41313,12.14,3.755,138.8598387,7.097,1
26,41320,19.68,3.807,138.9004286,7.097,0
26,41327,18.57,3.866,138.8844286,7.097,0
26,41334,26.49,3.885,138.8684286,7.097,0
26,41341,26.62,3.868,138.8524286,7.097,0
26,41348,30.19,3.843,138.8597742,7.097,0
26,41355,18.19,3.819,138.9254839,7.097,0
26,41362,28.3,3.796,138.9911935,7.097,0
26,41369,29.42,3.772,139.0569032,6.884,0
26,41376,33.95,3.723,139.1226129,6.884,0
26,41383,40.55,3.678,139.1226129,6.884,0
26,41390,40.05,3.626,139.1226129,6.884,0
26,41397,47.3,3.601,NULL,NULL,0
26,41404,51.75,3.603,NULL,NULL,0
26,41411,47.44,3.63,NULL,NULL,0
26,41418,51.98,3.654,NULL,NULL,0
26,41425,50.9,3.668,NULL,NULL,0
26,41432,57.88,3.66,NULL,NULL,0
26,41439,54.46,3.667,NULL,NULL,0
26,41446,56.02,3.673,NULL,NULL,0
26,41453,62.53,3.673,NULL,NULL,0
26,41460,65.29,3.643,NULL,NULL,0
26,41467,65.98,3.645,NULL,NULL,0
26,41474,70.09,3.803,NULL,NULL,0
26,41481,63.07,3.879,NULL,NULL,0
27,40214,27.19,2.954,135.3524608,8.237,0
27,40221,29.81,2.94,135.4113076,8.237,1
27,40228,32.44,2.909,135.4657781,8.237,0
27,40235,36,2.91,135.5195191,8.237,0
27,40242,38.07,2.919,135.5732602,8.237,0
27,40249,45.98,2.938,135.6270013,8.237,0
27,40256,49.04,2.96,135.6682247,8.237,0
27,40263,52.34,2.963,135.7073618,8.237,0
27,40270,46.9,2.957,135.7464988,8.058,0
27,40277,62.62,2.992,135.7856359,8.058,0
27,40284,54.95,3.01,135.82725,8.058,0
27,40291,53.91,3.021,135.8721667,8.058,0
27,40298,53.55,3.042,135.9170833,8.058,0
27,40305,69.02,3.095,135.962,8.058,0
27,40312,53.82,3.112,136.010394,8.058,0
27,40319,63.31,3.096,136.0796521,8.058,0
27,40326,67.88,3.046,136.1489101,8.058,0
27,40333,74.29,3.006,136.2181682,8.058,0
27,40340,68.9,2.972,136.2874263,8.058,0
27,40347,70,2.942,136.3243393,8.058,0
27,40354,78.02,2.958,136.3483143,8.058,0
27,40361,76.25,2.958,136.3722893,7.982,0
27,40368,82.69,2.94,136.3962643,7.982,0
27,40375,78.26,2.933,136.4179827,7.982,0
27,40382,81.56,2.924,136.4366924,7.982,0
27,40389,79.78,2.932,136.4554021,7.982,0
27,40396,77.45,2.942,136.4741118,7.982,0
27,40403,77.36,2.923,136.4928214,7.982,0
27,40410,75.16,2.913,136.5249182,7.982,0
27,40417,70.31,2.885,136.557015,7.982,0
27,40424,78.52,2.86,136.5891118,7.982,0
27,40431,70.38,2.837,136.6212085,7.982,1
27,40438,64.5,2.846,136.6338071,7.982,0
27,40445,67.08,2.837,136.6317821,7.982,0
27,40452,70.19,2.84,136.6297571,8.021,0
27,40459,57.78,2.903,136.6277321,8.021,0
27,40466,58.38,2.999,136.6401935,8.021,0
27,40473,52.82,3.049,136.688871,8.021,0
27,40480,61.02,3.055,136.7375484,8.021,0
27,40487,45.91,3.049,136.7862258,8.021,0
27,40494,45.9,3.065,136.8349032,8.021,0
27,40501,50.81,3.138,136.7715714,8.021,0
27,40508,46.67,3.186,136.6895714,8.021,1
27,40515,41.81,3.2,136.6075714,8.021,0
27,40522,30.83,3.255,136.5255714,8.021,0
27,40529,31.62,3.301,136.5292811,8.021,0
27,40536,31.34,3.309,136.597273,8.021,0
27,40543,29.59,3.336,136.665265,8.021,1
27,40550,34.42,3.351,136.7332569,7.827,0
27,40557,25.7,3.367,136.803477,7.827,0
27,40564,30.13,3.391,136.8870657,7.827,0
27,40571,23.64,3.402,136.9706544,7.827,0
27,40578,28.7,3.4,137.0542431,7.827,0
27,40585,30.45,3.416,137.1378318,7.827,1
27,40592,39.32,3.42,137.2511849,7.827,0
27,40599,33.05,3.452,137.3764439,7.827,0
27,40606,36.99,3.605,137.5017028,7.827,0
27,40613,43.64,3.752,137.6269617,7.827,0
27,40620,46.65,3.796,137.7398929,7.827,0
27,40627,40.11,3.789,137.8478929,7.827,0
27,40634,37.27,3.811,137.9558929,7.725,0
27,40641,46.87,3.895,138.0638929,7.725,0
27,40648,52.24,3.981,138.1646952,7.725,0
27,40655,50.02,4.061,138.2475036,7.725,0
27,40662,61.71,4.117,138.3303119,7.725,0
27,40669,56.48,4.192,138.4131202,7.725,0
27,40676,60.07,4.211,138.4959286,7.725,0
27,40683,60.22,4.202,138.587106,7.725,0
27,40690,66.43,4.134,138.6782834,7.725,0
27,40697,74.17,4.069,138.7694608,7.725,0
27,40704,73.26,4.025,138.8606382,7.725,0
27,40711,67.03,3.989,139.0028333,7.725,0
27,40718,72.02,3.964,139.1832917,7.725,0
27,40725,73.76,3.916,139.36375,7.85,0
27,40732,76.87,3.886,139.5442083,7.85,0
27,40739,77.83,3.915,139.7006325,7.85,0
27,40746,82.28,3.972,139.7969712,7.85,0
27,40753,79.41,4.004,139.8933099,7.85,0
27,40760,78.14,4.02,139.9896486,7.85,0
27,40767,76.67,3.995,140.0859873,7.85,0
27,40774,72.97,3.942,140.1289205,7.85,0
27,40781,72.88,3.906,140.1629528,7.85,0
27,40788,71.44,3.879,140.196985,7.85,0
27,40795,70.93,3.93,140.2310173,7.85,1
27,40802,69.65,3.937,140.2735,7.85,0
27,40809,63.61,3.899,140.32725,7.85,0
27,40816,70.92,3.858,140.381,7.85,0
27,40823,56.91,3.775,140.43475,7.906,0
27,40830,64.78,3.744,140.4784194,7.906,0
27,40837,59.62,3.757,140.4616048,7.906,0
27,40844,51.81,3.757,140.4447903,7.906,0
27,40851,44.46,3.738,140.4279758,7.906,0
27,40858,49.69,3.719,140.4111613,7.906,0
27,40865,51.42,3.717,140.4127857,7.906,0
27,40872,47.88,3.689,140.4217857,7.906,1
27,40879,50.55,3.666,140.4307857,7.906,0
27,40886,46.28,3.627,140.4397857,7.906,0
27,40893,40.68,3.611,140.4700795,7.906,0
27,40900,41.59,3.587,140.528765,7.906,0
27,40907,37.85,3.566,140.5874505,7.906,1
